state,district,year_month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
Karnataka,Chickmagalur,2025-11,319.0,30.0,0.0,190.0,2087.0,476.0,1588.0
Karnataka,Raichur,2025-11,1918.0,487.0,27.0,1055.0,5853.0,4862.0,6205.0
Kerala,Alappuzha,2025-11,753.0,253.0,57.0,594.0,8456.0,2475.0,4652.0
Kerala,Idukki,2025-11,423.0,64.0,15.0,369.0,3296.0,1185.0,2557.0
Arunachal Pradesh,Leparada,2025-11,0.0,0.0,1.0,3.0,7.0,14.0,1.0
Arunachal Pradesh,Longding,2025-11,17.0,63.0,4.0,49.0,175.0,258.0,64.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-11,19.0,0.0,0.0,32.0,413.0,26.0,64.0
Goa,Bardez,2025-11,1.0,0.0,0.0,0.0,10.0,1.0,5.0
Gujarat,Narmada,2025-11,296.0,23.0,14.0,265.0,1492.0,894.0,1413.0
Gujarat,Navsari,2025-11,733.0,33.0,8.0,658.0,4531.0,2388.0,2275.0
Gujarat,Panchmahals,2025-11,1152.0,263.0,18.0,593.0,5912.0,3540.0,5466.0
Gujarat,Porbandar,2025-11,290.0,41.0,20.0,308.0,2637.0,696.0,944.0
Odisha,Kalahandi,2025-11,588.0,212.0,18.0,1217.0,6888.0,3392.0,3385.0
Orissa,Rayagada,2025-11,29.0,12.0,0.0,1.0,195.0,18.0,135.0
Punjab,Bathinda,2025-11,604.0,77.0,14.0,290.0,5316.0,5156.0,3339.0
Punjab,Hoshiarpur,2025-11,744.0,60.0,41.0,327.0,6062.0,2530.0,4127.0
Rajasthan,Banswara,2025-11,1038.0,770.0,21.0,1167.0,12602.0,4524.0,7125.0
Rajasthan,Dholpur,2025-11,1021.0,539.0,77.0,1116.0,6233.0,4113.0,2482.0
Tamil Nadu,Madurai,2025-11,2381.0,314.0,7.0,4509.0,19051.0,15954.0,9836.0
Uttarakhand,Hardwar,2025-11,36.0,6.0,0.0,3.0,283.0,70.0,204.0
Uttar Pradesh,Bahraich,2025-10,1409.0,2436.0,292.0,1136.0,11756.0,8958.0,2935.0
Uttar Pradesh,Barabanki,2025-10,70.0,40.0,0.0,25.0,614.0,66.0,243.0
Uttar Pradesh,Etawah,2025-10,581.0,378.0,41.0,457.0,4255.0,2869.0,1425.0
Uttar Pradesh,Rae Bareli,2025-10,1317.0,896.0,5.0,1087.0,9881.0,6249.0,3267.0
Uttarakhand,Hardwar,2025-10,35.0,6.0,0.0,5.0,195.0,8.0,79.0
Manipur,Senapati,2025-10,207.0,183.0,4.0,969.0,4007.0,1235.0,824.0
Mizoram,Saiha,2025-10,47.0,18.0,5.0,50.0,300.0,152.0,115.0
Odisha,Debagarh,2025-10,133.0,25.0,0.0,211.0,940.0,1229.0,633.0
Odisha,Kalahandi,2025-10,760.0,251.0,22.0,811.0,5313.0,4263.0,3732.0
Punjab,Bathinda,2025-10,466.0,60.0,1.0,221.0,5088.0,3713.0,2813.0
Punjab,Hoshiarpur,2025-10,472.0,40.0,11.0,267.0,4265.0,1352.0,3042.0
Rajasthan,Banswara,2025-10,533.0,408.0,0.0,442.0,6499.0,1325.0,1761.0
Rajasthan,Dholpur,2025-10,614.0,363.0,3.0,592.0,3868.0,1543.0,1322.0
Karnataka,Raichur,2025-10,1553.0,400.0,20.0,666.0,4365.0,3626.0,6282.0
Kerala,Alappuzha,2025-10,614.0,230.0,27.0,603.0,6429.0,1791.0,3404.0
Kerala,Idukki,2025-10,339.0,69.0,7.0,369.0,2630.0,920.0,1967.0
Kerala,Pathanamthitta,2025-10,329.0,102.0,24.0,396.0,3462.0,1204.0,2556.0
Madhya Pradesh,Narmadapuram,2025-10,97.0,19.0,2.0,28.0,453.0,47.0,155.0
Andhra Pradesh,Kurnool,2025-10,2561.0,212.0,2.0,3142.0,11947.0,23968.0,10978.0
Andhra Pradesh,West Godavari,2025-10,1015.0,91.0,6.0,1635.0,9707.0,14249.0,6405.0
Assam,Dibrugarh,2025-10,362.0,174.0,144.0,250.0,3338.0,776.0,734.0
Assam,Sribhumi,2025-10,20.0,5.0,1.0,33.0,669.0,9.0,53.0
Bihar,Arwal,2025-10,183.0,571.0,9.0,266.0,2423.0,678.0,1021.0
Bihar,Banka,2025-10,1330.0,870.0,20.0,828.0,10514.0,2416.0,3039.0
Bihar,Gaya,2025-10,996.0,3134.0,104.0,2143.0,17755.0,3434.0,4886.0
Bihar,Kishanganj,2025-10,2017.0,536.0,6.0,778.0,15828.0,2971.0,6220.0
Chhattisgarh,Sakti,2025-10,63.0,13.0,0.0,92.0,902.0,22.0,73.0
Chhattisgarh,Surajpur,2025-10,450.0,136.0,0.0,291.0,4820.0,3443.0,3568.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-10,10.0,1.0,0.0,27.0,219.0,11.0,22.0
West Bengal,North Dinajpur,2025-10,55.0,20.0,0.0,12.0,839.0,21.0,161.0
West Bengal,Paschim Bardhaman,2025-10,160.0,73.0,3.0,127.0,1606.0,224.0,377.0
Andhra Pradesh,Anakapalli,2025-10,86.0,4.0,0.0,240.0,1194.0,373.0,281.0
Daman & Diu,Diu,2025-10,2.0,0.0,0.0,2.0,33.0,5.0,19.0
Gujarat,Narmada,2025-10,135.0,23.0,9.0,99.0,596.0,353.0,672.0
Gujarat,Navsari,2025-10,228.0,12.0,20.0,253.0,2142.0,934.0,768.0
Gujarat,Panchmahals,2025-10,629.0,125.0,9.0,231.0,2669.0,1260.0,2338.0
Gujarat,Porbandar,2025-10,149.0,22.0,21.0,133.0,1245.0,328.0,494.0
Orissa,Malkangiri,2025-10,4.0,0.0,0.0,4.0,38.0,13.0,25.0
Jammu & Kashmir,Jammu,2025-10,16.0,1.0,0.0,1.0,24.0,11.0,43.0
Jammu and Kashmir,Kathua,2025-10,394.0,67.0,4.0,144.0,1653.0,2616.0,1001.0
Karnataka,Chikmagalur,2025-10,32.0,2.0,0.0,11.0,133.0,17.0,109.0
Meghalaya,East Jaintia Hills,2025-10,38.0,85.0,105.0,39.0,305.0,494.0,102.0
Rajasthan,Sikar,2025-03,41.0,36.0,17.0,2628.0,22158.0,7418.0,12553.0
Chhattisgarh,Raipur,2025-03,49.0,15.0,36.0,1175.0,20034.0,2737.0,9682.0
Uttar Pradesh,Kanpur Nagar,2025-03,47.0,138.0,23.0,2609.0,34198.0,9586.0,8989.0
Uttar Pradesh,Bulandshahr,2025-03,19.0,32.0,10.0,3371.0,34208.0,15326.0,4600.0
Uttarakhand,Nainital,2025-03,46.0,18.0,11.0,720.0,5685.0,2496.0,3088.0
Tamil Nadu,Kancheepuram,2025-04,229.0,75.0,24.0,854.0,7778.0,11633.0,12146.0
Rajasthan,Churu,2025-04,316.0,141.0,12.0,923.0,7064.0,5149.0,7988.0
Karnataka,Bengaluru,2025-05,2659.0,1723.0,869.0,5452.0,29444.0,22508.0,19332.0
Maharashtra,Palghar,2025-05,162.0,155.0,14.0,870.0,7594.0,9368.0,9054.0
West Bengal,Uttar Dinajpur,2025-05,2101.0,1479.0,97.0,1548.0,16312.0,3599.0,5378.0
Madhya Pradesh,Dewas,2025-05,518.0,87.0,17.0,815.0,4008.0,6519.0,5984.0
Madhya Pradesh,Morena,2025-06,1327.0,872.0,70.0,770.0,3356.0,17497.0,6814.0
Uttar Pradesh,Rampur,2025-07,3375.0,2652.0,127.0,2286.0,26222.0,7638.0,5334.0
Maharashtra,Mumbai Suburban,2025-07,3187.0,2177.0,207.0,3125.0,23138.0,10403.0,10805.0
Assam,Bongaigaon,2025-07,236.0,51.0,16.0,636.0,5760.0,1549.0,1261.0
Haryana,Fatehabad,2025-09,572.0,35.0,5.0,424.0,2346.0,2659.0,2861.0
Haryana,Panchkula,2025-09,308.0,31.0,0.0,388.0,2173.0,1391.0,1002.0
Himachal Pradesh,Solan,2025-09,303.0,29.0,0.0,277.0,1944.0,929.0,1291.0
Jharkhand,Dumka,2025-09,827.0,963.0,8.0,719.0,9941.0,2317.0,3307.0
Jharkhand,Hazaribagh,2025-09,1234.0,717.0,0.0,1036.0,8313.0,2801.0,3001.0
Jharkhand,Kodarma,2025-09,59.0,48.0,0.0,37.0,514.0,88.0,195.0
Karnataka,Chamarajanagar,2025-09,72.0,10.0,0.0,17.0,174.0,72.0,213.0
Karnataka,Haveri,2025-09,1233.0,118.0,22.0,782.0,4202.0,2122.0,2885.0
Kerala,Wayanad,2025-09,296.0,75.0,3.0,339.0,2046.0,1036.0,3184.0
Assam,Baksa,2025-09,493.0,215.0,1.0,288.0,2192.0,805.0,335.0
Assam,Biswanath,2025-09,215.0,120.0,2.0,173.0,1906.0,693.0,208.0
Assam,Lakhimpur,2025-09,1317.0,448.0,8.0,910.0,7043.0,1995.0,1038.0
Assam,Udalguri,2025-09,616.0,260.0,4.0,261.0,2804.0,1150.0,541.0
Bihar,Gopalganj,2025-09,1132.0,1917.0,7.0,1392.0,18954.0,2974.0,4229.0
Chhattisgarh,Balrampur,2025-09,1275.0,403.0,1.0,491.0,8504.0,1234.0,3523.0
Gujarat,Bharuch,2025-09,1178.0,121.0,8.0,645.0,5442.0,3425.0,3264.0
Gujarat,Dahod,2025-09,1358.0,1182.0,36.0,777.0,5453.0,6174.0,5567.0
Andhra Pradesh,Chittoor,2025-09,2314.0,246.0,12.0,1868.0,14706.0,5089.0,7068.0
Andhra Pradesh,N. T. R,2025-09,242.0,36.0,17.0,416.0,3627.0,329.0,638.0
West Bengal,Hooghly,2025-09,3970.0,1534.0,82.0,2052.0,36425.0,6807.0,8967.0
Gujarat,The Dangs,2025-09,361.0,73.0,3.0,164.0,895.0,1088.0,1627.0
Telangana,Vikarabad,2025-09,764.0,185.0,0.0,1662.0,13442.0,920.0,838.0
Uttar Pradesh,Bareilly,2025-09,3019.0,2296.0,43.0,5217.0,28622.0,18520.0,5430.0
Uttar Pradesh,Bijnor,2025-09,3164.0,1300.0,2.0,3044.0,21523.0,13337.0,5371.0
Uttar Pradesh,Firozabad,2025-09,1380.0,1269.0,21.0,2777.0,15004.0,8816.0,2644.0
Uttar Pradesh,Ghaziabad,2025-09,2979.0,2524.0,71.0,2077.0,19023.0,10376.0,7721.0
Uttar Pradesh,Jhansi,2025-09,1477.0,1050.0,10.0,1547.0,10259.0,9268.0,4002.0
Uttar Pradesh,Mahoba,2025-09,699.0,539.0,5.0,1146.0,5945.0,4342.0,1481.0
Uttar Pradesh,Sant Kabir Nagar,2025-09,758.0,1215.0,5.0,2462.0,11264.0,6611.0,2727.0
Uttar Pradesh,Sant Ravidas Nagar,2025-09,636.0,1034.0,1.0,2234.0,8404.0,7607.0,2166.0
Uttar Pradesh,Sitapur,2025-09,3166.0,3284.0,102.0,3762.0,26852.0,20757.0,4762.0
Madhya Pradesh,Bhind,2025-09,1435.0,948.0,108.0,1239.0,5883.0,4394.0,3354.0
Madhya Pradesh,Neemuch,2025-09,1093.0,355.0,2.0,659.0,3464.0,2424.0,2177.0
Maharashtra,Ahmed Nagar,2025-09,56.0,26.0,0.0,29.0,289.0,930.0,440.0
Maharashtra,Amravati,2025-09,1841.0,431.0,19.0,963.0,5919.0,24099.0,14461.0
Maharashtra,Aurangabad,2025-09,3457.0,1519.0,2.0,1292.0,8691.0,19337.0,17291.0
Maharashtra,Dharashiv,2025-09,28.0,14.0,0.0,30.0,554.0,15.0,91.0
Maharashtra,Pune,2025-09,5891.0,1905.0,81.0,4108.0,33000.0,39904.0,24535.0
Manipur,Bishnupur,2025-09,136.0,178.0,8.0,464.0,2319.0,2617.0,1072.0
Nagaland,Kohima,2025-09,140.0,231.0,13.0,64.0,605.0,602.0,999.0
Odisha,JAJPUR,2025-09,697.0,220.0,3.0,339.0,2601.0,2637.0,1171.0
Odisha,Kendrapara,2025-09,1189.0,352.0,1.0,646.0,5772.0,3737.0,3489.0
Odisha,Sonapur,2025-09,624.0,112.0,0.0,272.0,1876.0,1490.0,1029.0
Orissa,Koraput,2025-09,43.0,14.0,0.0,9.0,290.0,53.0,244.0
Rajasthan,Baran,2025-09,1575.0,646.0,14.0,846.0,7959.0,11160.0,4572.0
Rajasthan,Dungarpur,2025-09,1620.0,1149.0,3.0,889.0,8133.0,14560.0,2698.0
Rajasthan,Jalor,2025-09,3095.0,1889.0,8.0,665.0,6219.0,14122.0,3899.0
Rajasthan,Jhunjhunun,2025-09,2456.0,756.0,16.0,987.0,6701.0,12007.0,4960.0
Sikkim,East,2025-09,90.0,83.0,1.0,114.0,1321.0,275.0,279.0
Madhya Pradesh,Dhar,2025-04,396.0,116.0,107.0,758.0,3372.0,10072.0,9703.0
Uttar Pradesh,Lucknow,2025-04,1235.0,1253.0,125.0,489.0,4100.0,17408.0,12249.0
Gujarat,Valsad,2025-05,277.0,101.0,20.0,911.0,4282.0,5074.0,5660.0
Maharashtra,Jalgaon,2025-07,1065.0,343.0,55.0,256.0,2016.0,24048.0,38429.0
Rajasthan,Ajmer,2025-07,673.0,241.0,18.0,861.0,5744.0,12566.0,9786.0
West Bengal,North Dinajpur,2025-11,63.0,15.0,0.0,16.0,1423.0,29.0,197.0
Jharkhand,Pakaur,2025-12,13.0,7.0,0.0,55.0,494.0,91.0,122.0
Chhattisgarh,Gaurela-pendra-marwahi,2025-12,18.0,1.0,1.0,167.0,892.0,156.0,76.0
Tamil Nadu,Ranipet,2025-11,32.0,2.0,1.0,51.0,339.0,169.0,43.0
Orissa,Malkangiri,2025-11,8.0,1.0,0.0,7.0,63.0,9.0,25.0
Orissa,Sonapur,2025-11,4.0,0.0,0.0,2.0,26.0,8.0,9.0
Mizoram,Saiha,2025-11,31.0,13.0,15.0,21.0,211.0,103.0,59.0
Odisha,Debagarh,2025-11,111.0,13.0,2.0,198.0,1053.0,1048.0,502.0
Karnataka,Chikmagalur,2025-11,40.0,3.0,0.0,9.0,154.0,23.0,198.0
Jammu & Kashmir,Kathua,2025-12,5.0,0.0,0.0,0.0,20.0,6.0,8.0
Tamil Nadu,Madurai,2025-10,1623.0,202.0,1.0,2166.0,7947.0,9790.0,6560.0
Tamil Nadu,Ranipet,2025-10,19.0,2.0,0.0,37.0,151.0,43.0,13.0
Tamil Nadu,Tirunelveli,2025-10,1826.0,321.0,0.0,2444.0,7544.0,13509.0,7640.0
Tamil Nadu,Tiruppur,2025-10,966.0,228.0,1.0,1733.0,7571.0,6177.0,4898.0
Telangana,Narayanpet,2025-10,267.0,73.0,0.0,488.0,2644.0,325.0,315.0
Telangana,Sangareddy,2025-10,596.0,150.0,1.0,839.0,3896.0,2040.0,819.0
Telangana,Siddipet,2025-10,467.0,49.0,0.0,820.0,6156.0,2543.0,905.0
Daman & Diu,Diu,2025-11,1.0,0.0,0.0,0.0,81.0,64.0,51.0
Arunachal Pradesh,Anjaw,2025-11,3.0,4.0,3.0,27.0,103.0,184.0,36.0
Karnataka,Chickmagalur,2025-10,226.0,25.0,0.0,147.0,1509.0,513.0,1145.0
Uttarakhand,Pithoragarh,2025-10,209.0,41.0,3.0,148.0,1125.0,875.0,657.0
West Bengal,Bankura,2025-10,1844.0,385.0,2.0,1030.0,21657.0,3090.0,4079.0
Arunachal Pradesh,Longding,2025-10,12.0,59.0,0.0,37.0,107.0,123.0,46.0
Meghalaya,East Jaintia Hills,2025-11,19.0,75.0,143.0,52.0,410.0,334.0,55.0
Arunachal Pradesh,Anjaw,2025-10,1.0,2.0,0.0,20.0,50.0,34.0,24.0
Uttar Pradesh,Mahrajganj,2025-12,0.0,1.0,0.0,4.0,16.0,2.0,8.0
Nagaland,Shamator,2025-12,0.0,19.0,0.0,29.0,155.0,11.0,24.0
Rajasthan,Dhaulpur,2025-09,45.0,16.0,0.0,6.0,136.0,56.0,60.0
Arunachal Pradesh,Siang,2025-09,31.0,43.0,0.0,58.0,150.0,105.0,26.0
Tripura,Sepahijala,2025-09,255.0,132.0,0.0,147.0,1627.0,508.0,361.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09,14.0,18.0,0.0,11.0,55.0,21.0,19.0
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-09,6.0,1.0,3.0,1.0,44.0,1.0,9.0
Jharkhand,Koderma,2025-09,767.0,401.0,0.0,274.0,2459.0,1310.0,1290.0
Chandigarh,Rupnagar,2025-09,1.0,0.0,0.0,0.0,6.0,1.0,3.0
Odisha,ANUGUL,2025-09,2.0,1.0,0.0,1.0,47.0,8.0,6.0
Orissa,Rayagada,2025-10,17.0,9.0,0.0,3.0,113.0,13.0,95.0
Orissa,Kalahandi,2025-09,4.0,0.0,0.0,0.0,3.0,1.0,2.0
Orissa,Sonapur,2025-10,4.0,0.0,0.0,2.0,13.0,2.0,16.0
West Bengal,nadia,2025-10,1.0,1.0,0.0,0.0,6.0,0.0,3.0
Rajasthan,Bundi,2025-04,337.0,93.0,35.0,32.0,525.0,2098.0,3150.0
Madhya Pradesh,Sagar,2025-04,183.0,26.0,12.0,368.0,2521.0,17815.0,10875.0
Uttar Pradesh,Saharanpur,2025-07,2054.0,852.0,14.0,853.0,10548.0,15367.0,10556.0
Madhya Pradesh,Khargone,2025-07,2569.0,1929.0,226.0,238.0,1147.0,15937.0,17985.0
Orissa,Debagarh,2025-11,2.0,0.0,0.0,0.0,4.0,1.0,2.0
Jammu & Kashmir,Srinagar,2025-11,1.0,0.0,0.0,0.0,2.0,3.0,4.0
Orissa,Khorda,2025-12,0.0,1.0,0.0,0.0,2.0,1.0,1.0
Mizoram,Champhai,2025-07,95.0,57.0,20.0,41.0,389.0,256.0,410.0
Uttarakhand,Dehradun,2025-07,1298.0,323.0,10.0,451.0,5131.0,8152.0,10910.0
Kerala,Wayanad,2025-12,181.0,23.0,3.0,295.0,4062.0,1313.0,2294.0
Madhya Pradesh,Bhind,2025-12,1000.0,410.0,7.0,1514.0,8901.0,5796.0,5028.0
Madhya Pradesh,Neemuch,2025-12,739.0,130.0,2.0,773.0,4130.0,3334.0,2041.0
Maharashtra,Ahilyanagar,2025-12,12.0,1.0,0.0,200.0,2218.0,1.0,16.0
Maharashtra,Ahmed Nagar,2025-12,125.0,13.0,0.0,38.0,1141.0,176.0,967.0
Maharashtra,Amravati,2025-12,1130.0,106.0,2.0,1288.0,15790.0,12111.0,22050.0
Maharashtra,Aurangabad,2025-12,1858.0,383.0,0.0,1905.0,25186.0,15593.0,20898.0
Maharashtra,Pune,2025-12,4470.0,764.0,172.0,7221.0,90036.0,49437.0,39581.0
Nagaland,Kohima,2025-12,17.0,18.0,0.0,28.0,523.0,277.0,694.0
Odisha,JAJPUR,2025-12,386.0,73.0,2.0,518.0,2977.0,2478.0,983.0
Odisha,Kendrapara,2025-12,766.0,124.0,0.0,1264.0,6317.0,5708.0,3098.0
Odisha,Sonapur,2025-12,174.0,26.0,1.0,455.0,1806.0,1419.0,736.0
Rajasthan,Baran,2025-12,791.0,320.0,3.0,1149.0,7476.0,8900.0,6619.0
Rajasthan,Dungarpur,2025-12,703.0,417.0,1.0,1254.0,9744.0,6988.0,4914.0
Rajasthan,Jalor,2025-12,1007.0,1164.0,8.0,983.0,7965.0,7992.0,7164.0
Rajasthan,Jhunjhunun,2025-12,914.0,299.0,7.0,1526.0,10015.0,7396.0,7327.0
Andhra Pradesh,Chittoor,2025-12,1418.0,78.0,13.0,4987.0,23681.0,12329.0,11265.0
Andhra Pradesh,N. T. R,2025-12,181.0,10.0,6.0,772.0,6019.0,661.0,617.0
Maharashtra,Dharashiv,2025-12,24.0,1.0,0.0,112.0,1218.0,21.0,113.0
Manipur,Bishnupur,2025-12,69.0,58.0,0.0,667.0,2249.0,680.0,419.0
Odisha,ANUGUL,2025-12,4.0,0.0,0.0,1.0,47.0,3.0,14.0
Himachal Pradesh,Solan,2025-12,184.0,8.0,3.0,347.0,2030.0,2387.0,1843.0
Jharkhand,Dumka,2025-12,434.0,391.0,2.0,1050.0,8280.0,2986.0,3673.0
Jharkhand,Hazaribagh,2025-12,717.0,260.0,0.0,1589.0,10712.0,4901.0,4098.0
Jharkhand,Kodarma,2025-12,26.0,11.0,0.0,95.0,758.0,174.0,403.0
Jharkhand,Koderma,2025-12,404.0,175.0,1.0,532.0,3561.0,2404.0,1706.0
Karnataka,Chamarajanagar,2025-12,28.0,1.0,0.0,26.0,392.0,123.0,250.0
Karnataka,Haveri,2025-12,939.0,38.0,10.0,1173.0,6284.0,3727.0,3381.0
Assam,Baksa,2025-12,303.0,93.0,13.0,369.0,4617.0,1355.0,985.0
Assam,Biswanath,2025-12,119.0,58.0,8.0,230.0,2548.0,935.0,423.0
Assam,Lakhimpur,2025-12,646.0,133.0,48.0,597.0,5723.0,4149.0,1694.0
Assam,Udalguri,2025-12,339.0,124.0,10.0,384.0,5219.0,2277.0,1418.0
Bihar,Gopalganj,2025-12,769.0,1285.0,8.0,2044.0,22057.0,5873.0,7894.0
Gujarat,Bharuch,2025-12,785.0,90.0,14.0,1353.0,8503.0,5790.0,4050.0
Gujarat,Dahod,2025-12,657.0,223.0,9.0,875.0,5866.0,5708.0,6313.0
Gujarat,The Dangs,2025-12,106.0,9.0,1.0,148.0,822.0,1004.0,1117.0
Haryana,Fatehabad,2025-12,522.0,13.0,1.0,471.0,5005.0,3368.0,4946.0
Haryana,Panchkula,2025-12,276.0,13.0,1.0,594.0,4450.0,2242.0,1843.0
Orissa,Koraput,2025-12,13.0,3.0,0.0,15.0,216.0,28.0,123.0
Rajasthan,Jalore,2025-12,1.0,0.0,0.0,38.0,619.0,3.0,14.0
Sikkim,East,2025-12,15.0,6.0,0.0,70.0,1105.0,148.0,212.0
Uttar Pradesh,Bareilly,2025-12,1928.0,820.0,28.0,3500.0,46868.0,15902.0,11600.0
Uttar Pradesh,Bijnor,2025-12,1943.0,436.0,10.0,2645.0,38316.0,14877.0,11062.0
Uttar Pradesh,Firozabad,2025-12,737.0,529.0,5.0,1941.0,23181.0,8104.0,5580.0
Uttar Pradesh,Ghaziabad,2025-12,1244.0,868.0,14.0,3062.0,40882.0,8917.0,8316.0
Uttar Pradesh,Jhansi,2025-12,940.0,341.0,12.0,1240.0,16156.0,8158.0,6584.0
Uttar Pradesh,Mahoba,2025-12,400.0,155.0,2.0,468.0,6799.0,3987.0,2574.0
Uttar Pradesh,Sant Kabir Nagar,2025-12,581.0,515.0,3.0,1280.0,14466.0,7802.0,6380.0
Uttar Pradesh,Sant Ravidas Nagar,2025-12,331.0,393.0,1.0,1117.0,10440.0,4057.0,3748.0
Uttar Pradesh,Sitapur,2025-12,1788.0,1189.0,35.0,2435.0,36240.0,17495.0,9949.0
West Bengal,Hooghly,2025-12,1650.0,510.0,235.0,2194.0,37394.0,7076.0,8772.0
Telangana,Vikarabad,2025-12,251.0,44.0,0.0,1289.0,7367.0,1143.0,508.0
Tripura,Sepahijala,2025-12,236.0,109.0,3.0,389.0,4803.0,1138.0,550.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12,5.0,8.0,0.0,4.0,96.0,12.0,17.0
Arunachal Pradesh,Siang,2025-12,2.0,0.0,0.0,26.0,122.0,134.0,33.0
Chhattisgarh,Balrampur,2025-12,573.0,125.0,1.0,684.0,9330.0,8097.0,3645.0
Madhya Pradesh,Anuppur,2025-11,1016.0,84.0,7.0,379.0,2401.0,1156.0,2191.0
Madhya Pradesh,Betul,2025-11,1753.0,270.0,30.0,1447.0,4804.0,7045.0,6234.0
Madhya Pradesh,Dewas,2025-11,2576.0,319.0,20.0,561.0,4568.0,4345.0,5333.0
Madhya Pradesh,Sidhi,2025-11,1393.0,119.0,5.0,567.0,4622.0,2251.0,2910.0
Maharashtra,Buldhana,2025-11,908.0,113.0,13.0,875.0,58173.0,8346.0,27868.0
Maharashtra,Jalna,2025-11,1051.0,181.0,11.0,912.0,29909.0,7752.0,16812.0
Maharashtra,Palghar,2025-11,1821.0,467.0,19.0,2010.0,31054.0,12772.0,7275.0
Maharashtra,Wardha,2025-11,343.0,11.0,4.0,413.0,10183.0,5943.0,14751.0
Maharashtra,Yavatmal,2025-11,908.0,128.0,58.0,804.0,101567.0,8893.0,43263.0
Manipur,Ukhrul,2025-11,127.0,133.0,5.0,1076.0,7919.0,1521.0,1215.0
Mizoram,Lunglei,2025-11,125.0,19.0,25.0,113.0,773.0,311.0,163.0
Assam,Cachar,2025-11,1167.0,540.0,177.0,954.0,9936.0,3629.0,2069.0
Bihar,East Champaran,2025-11,1788.0,3445.0,147.0,3748.0,49237.0,6789.0,10686.0
Bihar,Samastipur,2025-11,2805.0,1917.0,31.0,2998.0,35217.0,6529.0,9460.0
Chhattisgarh,Bemetara,2025-11,792.0,112.0,5.0,639.0,8055.0,4639.0,7303.0
Chhattisgarh,Durg,2025-11,843.0,115.0,7.0,1347.0,9480.0,28687.0,7755.0
Chhattisgarh,Rajnandgaon,2025-11,1281.0,141.0,22.0,1075.0,14717.0,10133.0,8020.0
West Bengal,Purulia,2025-11,114.0,66.0,0.0,127.0,2149.0,117.0,475.0
West Bengal,Uttar Dinajpur,2025-11,3081.0,1326.0,27.0,2210.0,39420.0,2799.0,7445.0
Tamil Nadu,Viluppuram,2025-11,1598.0,302.0,0.0,816.0,9950.0,2953.0,9381.0
Uttar Pradesh,Aligarh,2025-11,1632.0,1280.0,50.0,2179.0,29300.0,15128.0,6911.0
Uttar Pradesh,Ambedkar Nagar,2025-11,923.0,855.0,17.0,1352.0,14048.0,7686.0,3813.0
Uttar Pradesh,Azamgarh,2025-11,1325.0,2557.0,64.0,2468.0,24140.0,12390.0,8671.0
Uttar Pradesh,Baghpat,2025-11,738.0,538.0,43.0,782.0,9631.0,4479.0,2503.0
Uttar Pradesh,Jaunpur,2025-11,1079.0,1984.0,32.0,2779.0,22829.0,11692.0,8626.0
Uttar Pradesh,Kushinagar *,2025-11,2.0,0.0,0.0,2.0,37.0,10.0,9.0
Uttar Pradesh,Mau,2025-11,666.0,1134.0,14.0,1610.0,16846.0,4852.0,5388.0
Uttar Pradesh,Mirzapur,2025-11,909.0,1046.0,4.0,1467.0,13882.0,7125.0,3999.0
Uttar Pradesh,Siddharthnagar,2025-11,900.0,1893.0,68.0,1532.0,17411.0,8464.0,4805.0
Uttarakhand,Pauri Garhwal,2025-11,388.0,39.0,1.0,396.0,3246.0,5519.0,2661.0
West Bengal,Koch Bihar,2025-11,534.0,229.0,2.0,133.0,24368.0,246.0,1714.0
West Bengal,Medinipur,2025-11,8.0,0.0,0.0,1.0,51.0,11.0,18.0
Himachal Pradesh,Hamirpur,2025-11,389.0,5.0,0.0,220.0,1347.0,2187.0,1189.0
Himachal Pradesh,Kinnaur,2025-11,42.0,4.0,4.0,43.0,221.0,556.0,191.0
Jammu and Kashmir,Bandipore,2025-11,329.0,75.0,31.0,383.0,1586.0,759.0,614.0
Jammu and Kashmir,Pulwama,2025-11,450.0,32.0,2.0,465.0,2042.0,7208.0,1191.0
Jharkhand,Seraikela-kharsawan,2025-11,194.0,109.0,0.0,49.0,1842.0,222.0,1300.0
Karnataka,Ballari,2025-11,618.0,53.0,24.0,421.0,1704.0,1899.0,945.0
Karnataka,Bengaluru,2025-11,3349.0,1292.0,706.0,4542.0,31875.0,13752.0,10497.0
Karnataka,Bidar,2025-11,1045.0,220.0,36.0,1011.0,6009.0,4301.0,4146.0
Karnataka,Davanagere,2025-11,114.0,12.0,0.0,30.0,572.0,59.0,799.0
Karnataka,Mysore,2025-11,760.0,57.0,0.0,305.0,4561.0,1996.0,3720.0
Assam,Chirang,2025-11,223.0,135.0,2.0,288.0,2515.0,2961.0,977.0
Chhattisgarh,Janjgir - Champa,2025-11,8.0,0.0,0.0,3.0,54.0,3.0,43.0
Delhi,North East,2025-11,344.0,108.0,0.0,101.0,2599.0,167.0,2541.0
