state,district,year_month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
Tamil Nadu,Sivaganga,2025-12,642,74,2,1383,7921,7920,5808
Tamil Nadu,Tenkasi,2025-09,380,43,0,315,1311,707,285
Tamil Nadu,Tenkasi,2025-10,231,21,0,253,939,1368,217
Tamil Nadu,Tenkasi,2025-11,342,39,0,475,1736,1794,305
Tamil Nadu,Tenkasi,2025-12,197,15,0,426,2276,1798,377
Tamil Nadu,Thanjavur,2025-04,35,10,11,120,1148,6846,11788
Tamil Nadu,Thanjavur,2025-09,2152,517,3,2590,10804,4828,5769
Tamil Nadu,Thanjavur,2025-10,1025,275,0,1598,6672,5987,5655
Tamil Nadu,Thanjavur,2025-11,1517,407,2,3187,12906,8609,10414
Tamil Nadu,Thanjavur,2025-12,1152,262,4,2883,14404,16312,9827
Tamil Nadu,The Nilgiris,2025-09,469,114,1,376,2438,892,1723
Tamil Nadu,The Nilgiris,2025-10,257,102,0,352,1712,1442,1227
Tamil Nadu,The Nilgiris,2025-11,345,139,4,737,3106,2915,1885
Tamil Nadu,The Nilgiris,2025-12,208,75,0,739,3289,5755,2514
Tamil Nadu,Theni,2025-09,1060,197,0,965,5941,2101,3343
Tamil Nadu,Theni,2025-10,608,109,0,798,3714,2914,2620
Tamil Nadu,Theni,2025-11,771,189,2,1461,6894,5044,4140
Tamil Nadu,Theni,2025-12,469,68,0,1141,8751,6937,4720
Tamil Nadu,Thiruvallur,2025-09,58,13,0,25,354,71,313
Tamil Nadu,Thiruvallur,2025-10,46,13,0,18,281,66,242
Tamil Nadu,Thiruvallur,2025-11,54,26,0,35,534,169,408
Tamil Nadu,Thiruvallur,2025-12,42,7,0,26,550,163,384
Tamil Nadu,Thiruvarur,2025-09,1170,296,1,997,6202,2151,2457
Tamil Nadu,Thiruvarur,2025-10,551,120,0,707,4600,3050,2719
Tamil Nadu,Thiruvarur,2025-11,948,284,2,1504,7239,5535,5426
Tamil Nadu,Thiruvarur,2025-12,677,116,0,1400,8612,9147,4774
Tamil Nadu,Thoothukkudi,2025-09,1458,229,0,1373,7212,2558,4414
Tamil Nadu,Thoothukkudi,2025-10,922,230,0,1139,4515,7299,3790
Tamil Nadu,Thoothukkudi,2025-11,1201,277,3,1861,7981,13370,6483
Tamil Nadu,Thoothukkudi,2025-12,858,141,0,1645,9668,15095,7100
Tamil Nadu,Tiruchirappalli,2025-09,3430,491,1,1990,10624,3954,9128
Tamil Nadu,Tiruchirappalli,2025-10,1467,364,0,1703,6623,6083,10019
Tamil Nadu,Tiruchirappalli,2025-11,2029,514,1,3679,13173,11776,11994
Tamil Nadu,Tiruchirappalli,2025-12,1470,162,3,2389,14324,11460,11993
Tamil Nadu,Tirunelveli,2025-09,2835,468,0,3030,10872,6699,9655
Tamil Nadu,Tirunelveli,2025-10,1826,321,0,2444,7544,13509,7640
Tamil Nadu,Tirunelveli,2025-11,2159,444,2,3969,12283,18076,11526
Tamil Nadu,Tirunelveli,2025-12,1483,137,0,2843,15081,16687,13478
Tamil Nadu,Tirupathur,2025-09,4,0,0,2,19,3,3
Tamil Nadu,Tirupattur,2025-09,301,20,0,140,1300,298,268
Tamil Nadu,Tirupattur,2025-10,191,21,0,134,774,848,171
Tamil Nadu,Tirupattur,2025-11,245,37,2,299,1838,2290,235
Tamil Nadu,Tirupattur,2025-12,207,24,0,341,2266,1698,345
Tamil Nadu,Tiruppur,2025-09,1849,350,0,2089,10033,4315,6247
Tamil Nadu,Tiruppur,2025-10,966,228,1,1733,7571,6177,4898
Tamil Nadu,Tiruppur,2025-11,1390,381,3,3193,13312,10828,7909
Tamil Nadu,Tiruppur,2025-12,873,150,1,2411,14828,13525,8868
Tamil Nadu,Tiruvallur,2025-09,2922,772,9,3095,17556,8003,9116
Tamil Nadu,Tiruvallur,2025-10,1603,554,5,2341,10936,11004,6479
Tamil Nadu,Tiruvallur,2025-11,2541,1014,24,4128,21465,21206,10779
Tamil Nadu,Tiruvallur,2025-12,1646,325,20,3081,23918,23566,11499
Tamil Nadu,Tiruvannamalai,2025-09,2449,274,4,2277,9872,3608,4241
Tamil Nadu,Tiruvannamalai,2025-10,1228,140,0,1615,6357,6197,5876
Tamil Nadu,Tiruvannamalai,2025-11,1827,210,21,2371,11101,9449,7238
Tamil Nadu,Tiruvannamalai,2025-12,1052,53,8,1666,11283,10805,6171
Tamil Nadu,Tuticorin,2025-11,0,1,0,0,2,0,2
Tamil Nadu,Vellore,2025-09,2703,359,0,2584,13709,4947,7320
Tamil Nadu,Vellore,2025-10,1572,225,0,1792,8920,8251,7962
Tamil Nadu,Vellore,2025-11,2176,460,11,3354,17018,17790,10949
Tamil Nadu,Vellore,2025-12,1453,163,1,2472,17582,17564,11439
Tamil Nadu,Villupuram,2025-09,1833,282,0,2114,5525,4033,2664
Tamil Nadu,Villupuram,2025-10,986,209,0,1753,4095,7781,3150
Tamil Nadu,Villupuram,2025-11,2251,356,2,3573,6825,15890,4108
Tamil Nadu,Villupuram,2025-12,784,68,1,1797,6833,12408,3829
Tamil Nadu,Viluppuram,2025-09,1398,244,0,364,7442,874,4649
Tamil Nadu,Viluppuram,2025-10,757,160,0,435,5742,1669,8965
Tamil Nadu,Viluppuram,2025-11,1598,302,0,816,9950,2953,9381
Tamil Nadu,Viluppuram,2025-12,588,75,0,512,9024,2466,7461
Tamil Nadu,Virudhunagar,2025-09,1692,198,1,1443,7247,2311,4705
Tamil Nadu,Virudhunagar,2025-10,833,136,0,1015,4850,9000,4675
Tamil Nadu,Virudhunagar,2025-11,1351,226,3,2580,10138,14230,7248
Tamil Nadu,Virudhunagar,2025-12,893,67,7,1489,10312,7682,7005
Telangana,Adilabad,2025-09,1022,189,0,684,6817,3835,4208
Telangana,Adilabad,2025-10,574,101,0,966,5494,6829,4438
Telangana,Adilabad,2025-11,577,121,2,1331,6819,7183,4183
Telangana,Adilabad,2025-12,344,56,1,990,6016,6594,3601
Telangana,Bhadradri Kothagudem,2025-09,688,189,1,809,5353,1603,1149
Telangana,Bhadradri Kothagudem,2025-10,549,187,13,1348,4959,2376,1359
Telangana,Bhadradri Kothagudem,2025-11,478,144,1,1404,5310,2036,1288
Telangana,Bhadradri Kothagudem,2025-12,268,53,1,915,5007,1878,941
Telangana,Hanumakonda,2025-09,333,34,0,246,4085,168,1330
Telangana,Hanumakonda,2025-10,227,30,1,398,2848,197,666
Telangana,Hanumakonda,2025-11,228,29,4,532,3510,237,638
Telangana,Hanumakonda,2025-12,128,16,0,361,3279,241,530
Telangana,Hyderabad,2025-04,252,32,22,1890,13025,9730,11312
Telangana,Hyderabad,2025-05,736,154,21,2278,11259,11273,10381
Telangana,Hyderabad,2025-06,690,479,49,2931,18094,12414,11846
Telangana,Hyderabad,2025-07,5199,1820,233,3520,24880,16549,15162
Telangana,Hyderabad,2025-09,3790,1074,78,2648,19192,12313,8638
Telangana,Hyderabad,2025-10,3289,740,58,3069,16064,13578,6742
Telangana,Hyderabad,2025-11,3632,821,139,4887,23907,19599,8250
Telangana,Hyderabad,2025-12,2133,480,69,4986,30184,27630,10675
Telangana,Jagitial,2025-09,562,40,0,249,3053,483,374
Telangana,Jagitial,2025-10,355,25,0,339,2539,936,313
Telangana,Jagitial,2025-11,285,22,9,389,2764,1050,325
Telangana,Jagitial,2025-12,286,11,0,360,3120,1547,385
Telangana,Jangaon,2025-09,19,7,0,16,177,11,91
Telangana,Jangaon,2025-10,25,4,0,14,186,28,24
Telangana,Jangaon,2025-11,13,3,0,18,163,51,22
Telangana,Jangaon,2025-12,9,1,0,19,151,38,15
Telangana,Jangoan,2025-09,365,56,0,217,4349,581,665
Telangana,Jangoan,2025-10,221,40,0,298,2347,614,421
Telangana,Jangoan,2025-11,201,25,0,425,2838,919,428
Telangana,Jangoan,2025-12,105,9,0,328,2695,888,276
Telangana,Jayashankar Bhupalpally,2025-09,238,60,0,172,2872,243,344
Telangana,Jayashankar Bhupalpally,2025-10,185,51,0,298,2480,307,248
Telangana,Jayashankar Bhupalpally,2025-11,166,39,4,328,2367,340,267
Telangana,Jayashankar Bhupalpally,2025-12,81,23,0,213,2404,311,220
Telangana,Jogulamba Gadwal,2025-09,547,79,0,503,3353,587,400
Telangana,Jogulamba Gadwal,2025-10,436,99,0,902,3567,847,581
Telangana,Jogulamba Gadwal,2025-11,397,87,2,919,4104,944,447
Telangana,Jogulamba Gadwal,2025-12,163,34,0,774,3542,859,417
Telangana,K.v. Rangareddy,2025-04,159,25,28,655,4011,9527,13014
Telangana,K.v. Rangareddy,2025-09,4459,1269,41,3194,25300,11359,14240
Telangana,K.v. Rangareddy,2025-10,3359,958,24,4812,21103,14251,11008
Telangana,K.v. Rangareddy,2025-11,3395,1034,39,6780,27688,17132,11727
Telangana,K.v. Rangareddy,2025-12,2192,395,32,5239,28936,19079,12277
Telangana,Kamareddy,2025-09,680,65,0,380,3482,808,921
Telangana,Kamareddy,2025-10,453,36,0,620,3639,1114,654
Telangana,Kamareddy,2025-11,509,27,0,698,4224,1423,783
Telangana,Kamareddy,2025-12,220,16,2,639,4098,1627,927
Telangana,Karimnagar,2025-09,1866,288,1,1089,13977,4797,8567
Telangana,Karimnagar,2025-10,1365,191,1,1446,9680,7564,6823
Telangana,Karimnagar,2025-11,1188,142,4,1962,12242,8229,6962
Telangana,Karimnagar,2025-12,696,65,1,1539,13171,10091,6386
Telangana,Khammam,2025-09,985,629,2,1205,8831,5310,1788
Telangana,Khammam,2025-10,690,179,2,1820,7705,6242,1974
Telangana,Khammam,2025-11,733,210,4,2124,8407,6909,1676
Telangana,Khammam,2025-12,392,61,1,1350,7567,6571,1730
Telangana,Komaram Bheem,2025-09,386,85,0,579,5025,383,648
Telangana,Komaram Bheem,2025-10,201,43,0,712,3911,867,442
Telangana,Komaram Bheem,2025-11,207,43,0,862,4903,968,439
Telangana,Komaram Bheem,2025-12,123,18,0,745,4278,839,426
Telangana,Mahabubabad,2025-09,457,83,1,312,4069,876,415
Telangana,Mahabubabad,2025-10,329,67,0,458,3490,866,399
Telangana,Mahabubabad,2025-11,329,71,0,717,4427,1227,404
Telangana,Mahabubabad,2025-12,134,32,0,500,3956,833,373
Telangana,Mahabubnagar,2025-09,3115,994,2,2201,12836,9093,11560
Telangana,Mahabubnagar,2025-10,1889,671,2,3835,9631,13000,9068
Telangana,Mahabubnagar,2025-11,1744,570,11,5587,12242,13325,8283
Telangana,Mahabubnagar,2025-12,941,228,1,3586,13015,12486,7879
Telangana,Mancherial,2025-09,329,69,1,341,4784,630,496
Telangana,Mancherial,2025-10,235,39,0,646,3893,1270,458
Telangana,Mancherial,2025-11,206,41,0,925,5845,1452,531
Telangana,Mancherial,2025-12,154,20,0,667,5807,1536,540
Telangana,Medak,2025-09,2228,558,1,1142,10820,6658,7645
Telangana,Medak,2025-10,1697,400,3,1604,7941,10142,8589
Telangana,Medak,2025-11,1481,334,3,2137,9566,9579,7396
Telangana,Medak,2025-12,752,87,0,1545,8826,9355,5875
Telangana,Medchal-malkajgiri,2025-09,905,277,16,1356,10164,1274,1620
Telangana,Medchal-malkajgiri,2025-10,791,234,24,1992,8377,1860,1096
Telangana,Medchal-malkajgiri,2025-11,774,240,40,2799,11398,1878,1327
Telangana,Medchal-malkajgiri,2025-12,518,124,11,2226,13497,2508,1739
Telangana,Medchal−malkajgiri,2025-09,135,37,2,63,233,673,251
Telangana,Medchal−malkajgiri,2025-10,126,18,0,100,233,770,263
Telangana,Medchal−malkajgiri,2025-11,119,22,0,123,342,960,290
Telangana,Medchal−malkajgiri,2025-12,65,11,0,139,444,1063,343
Telangana,Mulugu,2025-09,261,88,0,143,2106,178,429
Telangana,Mulugu,2025-10,165,79,0,222,1479,204,320
Telangana,Mulugu,2025-11,172,42,4,323,1904,478,231
Telangana,Mulugu,2025-12,102,24,0,338,2211,340,308
Telangana,Nagarkurnool,2025-09,467,111,0,378,4657,643,803
Telangana,Nagarkurnool,2025-10,230,71,0,496,2982,1499,454
Telangana,Nagarkurnool,2025-11,248,67,1,586,3370,1221,438
Telangana,Nagarkurnool,2025-12,132,33,1,427,2579,1186,403
Telangana,Nalgonda,2025-09,2041,470,0,967,13406,6057,6535
Telangana,Nalgonda,2025-10,1389,348,0,1853,10371,10267,6036
Telangana,Nalgonda,2025-11,1350,327,1,2755,13165,10971,5769
Telangana,Nalgonda,2025-12,625,101,9,1972,11137,10550,5316
Telangana,Narayanpet,2025-09,441,76,0,476,4165,426,423
Telangana,Narayanpet,2025-10,267,73,0,488,2644,325,315
Telangana,Narayanpet,2025-11,240,48,4,527,2956,359,270
Telangana,Narayanpet,2025-12,134,27,0,468,2646,442,322
Telangana,Nirmal,2025-09,531,41,0,627,6161,876,1035
Telangana,Nirmal,2025-10,270,19,2,832,4829,889,1038
Telangana,Nirmal,2025-11,325,33,1,1186,7652,1129,1042
Telangana,Nirmal,2025-12,166,13,0,869,6019,1275,1006
Telangana,Nizamabad,2025-09,2344,203,1,975,8800,5185,5988
Telangana,Nizamabad,2025-10,1595,148,0,1464,7191,6868,7184
Telangana,Nizamabad,2025-11,1344,162,4,2189,9714,9572,5629
Telangana,Nizamabad,2025-12,702,70,4,1770,9667,11434,5260
Telangana,Peddapalli,2025-09,197,31,1,117,2108,199,892
Telangana,Peddapalli,2025-10,120,16,1,186,1710,272,322
Telangana,Peddapalli,2025-11,125,10,1,243,1895,370,380
Telangana,Peddapalli,2025-12,71,15,0,257,2279,518,338
Telangana,Rajanna Sircilla,2025-09,262,21,0,275,2329,471,525
Telangana,Rajanna Sircilla,2025-10,250,11,1,276,1672,536,355
Telangana,Rajanna Sircilla,2025-11,194,12,1,324,1889,865,399
Telangana,Rajanna Sircilla,2025-12,128,7,1,228,1980,855,354
Telangana,Rangareddy,2025-09,79,16,1,105,1023,64,145
Telangana,Rangareddy,2025-10,60,10,0,136,576,162,125
Telangana,Rangareddy,2025-11,52,21,1,201,880,82,108
Telangana,Rangareddy,2025-12,46,14,0,153,1058,124,118
Telangana,Sangareddy,2025-09,729,154,3,615,4556,1442,928
Telangana,Sangareddy,2025-10,596,150,1,839,3896,2040,819
Telangana,Sangareddy,2025-11,595,118,2,1167,5154,2796,856
Telangana,Sangareddy,2025-12,304,46,5,879,4820,2779,682
Telangana,Siddipet,2025-09,596,49,0,542,8096,1054,1175
Telangana,Siddipet,2025-10,467,49,0,820,6156,2543,905
Telangana,Siddipet,2025-11,430,57,1,895,6017,2258,890
Telangana,Siddipet,2025-12,208,19,0,828,5658,1998,778
Telangana,Suryapet,2025-09,641,137,0,552,8968,846,1299
Telangana,Suryapet,2025-10,480,79,1,872,7507,1243,1314
Telangana,Suryapet,2025-11,424,60,1,1282,9770,1398,1152
Telangana,Suryapet,2025-12,198,21,0,936,6966,1281,826
Telangana,Vikarabad,2025-09,764,185,0,1662,13442,920,838
Telangana,Vikarabad,2025-10,510,152,0,1450,9377,1349,636
Telangana,Vikarabad,2025-11,560,125,2,1837,10477,1392,682
Telangana,Vikarabad,2025-12,251,44,0,1289,7367,1143,508
Telangana,Wanaparthy,2025-09,443,120,0,577,4994,458,588
Telangana,Wanaparthy,2025-10,294,122,0,793,3394,583,552
Telangana,Wanaparthy,2025-11,346,125,0,1016,3933,672,460
Telangana,Wanaparthy,2025-12,183,34,0,630,3330,680,369
Telangana,Warangal,2025-09,920,201,0,638,4730,5626,4377
Telangana,Warangal,2025-10,643,125,0,1098,3629,6563,3713
Telangana,Warangal,2025-11,599,113,0,1423,4887,7806,3959
Telangana,Warangal,2025-12,300,51,0,917,5397,5997,3100
Telangana,Warangal (urban),2025-09,3,1,0,2,37,1,5
Telangana,Warangal (urban),2025-10,2,0,0,1,29,1,0
Telangana,Warangal (urban),2025-12,1,0,0,3,22,0,2
Telangana,Warangal Rural,2025-09,216,19,0,152,4602,588,527
Telangana,Warangal Rural,2025-10,164,22,0,220,2554,488,323
Telangana,Warangal Rural,2025-11,169,19,2,293,3709,659,372
Telangana,Warangal Rural,2025-12,111,10,0,224,3297,685,282
Telangana,Warangal Urban,2025-09,217,22,1,133,1493,496,432
Telangana,Warangal Urban,2025-10,148,19,2,186,1023,504,283
Telangana,Warangal Urban,2025-11,145,24,2,257,1445,741,317
Telangana,Warangal Urban,2025-12,75,7,1,267,2573,885,304
Telangana,Yadadri.,2025-09,537,103,0,403,8662,624,569
Telangana,Yadadri.,2025-10,309,40,0,549,4319,986,525
Telangana,Yadadri.,2025-11,338,48,1,684,4829,1529,464
Telangana,Yadadri.,2025-12,196,14,0,614,4870,1327,443
Tripura,Dhalai,2025-09,258,199,0,197,2116,751,987
Tripura,Dhalai,2025-10,107,83,5,153,1445,1023,878
Tripura,Dhalai,2025-11,187,159,10,283,2513,1440,991
Tripura,Dhalai,2025-12,165,79,1,473,4608,1716,923
Tripura,Dhalai  *,2025-09,16,1,0,3,74,12,31
Tripura,Dhalai  *,2025-10,1,1,0,0,48,13,40
Tripura,Dhalai  *,2025-11,6,1,0,6,83,17,37
Tripura,Dhalai  *,2025-12,5,1,0,5,173,19,41
Tripura,Gomati,2025-09,122,52,0,185,949,341,166
Tripura,Gomati,2025-10,55,27,1,109,733,433,204
Tripura,Gomati,2025-11,95,55,0,284,1417,2092,314
Tripura,Gomati,2025-12,123,25,0,455,1768,1259,285
Tripura,Khowai,2025-09,51,36,12,107,581,187,129
Tripura,Khowai,2025-10,44,12,8,39,298,226,153
Tripura,Khowai,2025-11,56,33,18,92,506,505,162
Tripura,Khowai,2025-12,45,18,6,218,787,1214,193
Tripura,North Tripura,2025-09,319,125,4,153,2416,1030,1878
Tripura,North Tripura,2025-10,135,59,0,79,1409,958,1718
Tripura,North Tripura,2025-11,265,87,3,190,2463,3206,2293
Tripura,North Tripura,2025-12,203,70,2,297,3707,2616,2382
Tripura,Sepahijala,2025-09,255,132,0,147,1627,508,361
Tripura,Sepahijala,2025-10,189,79,2,149,1497,811,335
Tripura,Sepahijala,2025-11,275,113,10,208,2429,1145,565
Tripura,Sepahijala,2025-12,236,109,3,389,4803,1138,550
Tripura,South Tripura,2025-09,416,256,0,424,3908,895,2285
Tripura,South Tripura,2025-10,227,152,0,344,2764,1553,2605
Tripura,South Tripura,2025-11,353,268,4,552,4787,2964,3699
Tripura,South Tripura,2025-12,352,128,2,665,6993,2167,3240
Tripura,Unakoti,2025-09,119,56,1,56,553,378,422
Tripura,Unakoti,2025-10,102,25,7,29,320,228,269
Tripura,Unakoti,2025-11,116,42,3,74,617,663,344
Tripura,Unakoti,2025-12,77,40,1,170,1000,1273,470
Tripura,West Tripura,2025-09,471,215,5,619,6712,1429,3634
Tripura,West Tripura,2025-10,380,148,27,378,4884,1955,3537
Tripura,West Tripura,2025-11,588,222,15,750,7728,3669,4961
Tripura,West Tripura,2025-12,378,114,3,857,9882,4219,4437
Uttar Pradesh,Agra,2025-03,280,494,132,3075,31323,15175,9350
Uttar Pradesh,Agra,2025-05,1550,967,60,1174,8346,19333,9245
Uttar Pradesh,Agra,2025-07,2371,2123,75,415,3159,25297,14465
Uttar Pradesh,Agra,2025-09,3078,2629,57,4629,23764,16171,6333
Uttar Pradesh,Agra,2025-10,1652,1236,64,1901,15090,8108,4302
Uttar Pradesh,Agra,2025-11,2709,1766,62,3499,33824,16983,9897
Uttar Pradesh,Agra,2025-12,2067,1048,264,3784,41970,14994,10773
Uttar Pradesh,Aligarh,2025-03,226,353,44,3209,43493,17052,5512
Uttar Pradesh,Aligarh,2025-04,1066,643,58,1954,18794,21555,5911
Uttar Pradesh,Aligarh,2025-07,3024,3256,128,1067,11142,20477,9025
Uttar Pradesh,Aligarh,2025-09,2267,2037,51,3770,21213,14509,4582
Uttar Pradesh,Aligarh,2025-10,1213,983,37,1176,12723,7209,3529
Uttar Pradesh,Aligarh,2025-11,1632,1280,50,2179,29300,15128,6911
Uttar Pradesh,Aligarh,2025-12,1591,774,18,2433,34009,14807,7857
Uttar Pradesh,Allahabad,2025-09,2828,2582,2,6695,32684,20237,7585
Uttar Pradesh,Allahabad,2025-10,1392,1289,22,2038,17795,9183,5391
Uttar Pradesh,Allahabad,2025-11,1794,1421,24,2865,30616,16926,10629
Uttar Pradesh,Allahabad,2025-12,1240,654,1,3397,38627,13273,10770
Uttar Pradesh,Ambedkar Nagar,2025-09,1387,1778,13,2700,12260,8549,3088
Uttar Pradesh,Ambedkar Nagar,2025-10,782,845,6,846,7320,3762,2246
Uttar Pradesh,Ambedkar Nagar,2025-11,923,855,17,1352,14048,7686,3813
Uttar Pradesh,Ambedkar Nagar,2025-12,605,475,4,1407,15004,6138,4451
Uttar Pradesh,Amethi,2025-09,1436,1468,8,2518,13105,6734,3121
Uttar Pradesh,Amethi,2025-10,769,722,30,855,7462,3603,2225
Uttar Pradesh,Amethi,2025-11,938,606,16,1058,12087,6633,3897
Uttar Pradesh,Amethi,2025-12,747,455,2,1444,15889,6607,4929
Uttar Pradesh,Amroha,2025-09,1460,720,11,1982,11151,6830,2021
Uttar Pradesh,Amroha,2025-10,921,437,9,596,7502,3806,1992
Uttar Pradesh,Amroha,2025-11,1364,526,4,949,17122,6817,3874
Uttar Pradesh,Amroha,2025-12,1097,418,16,1358,17106,7643,5138
Uttar Pradesh,Auraiya,2025-09,840,649,3,1922,7960,3985,1536
Uttar Pradesh,Auraiya,2025-10,372,233,3,601,4441,2002,1197
Uttar Pradesh,Auraiya,2025-11,618,371,0,851,8478,5188,2257
Uttar Pradesh,Auraiya,2025-12,339,294,11,896,9520,4085,2802
Uttar Pradesh,Ayodhya,2025-09,298,111,0,388,2053,531,341
Uttar Pradesh,Ayodhya,2025-10,136,60,0,213,1190,313,255
Uttar Pradesh,Ayodhya,2025-11,193,68,3,303,2276,487,416
Uttar Pradesh,Ayodhya,2025-12,100,39,0,349,3347,591,495
Uttar Pradesh,Azamgarh,2025-09,1883,4129,16,6511,27956,13140,7127
Uttar Pradesh,Azamgarh,2025-10,1131,2428,51,2040,14384,5580,5377
Uttar Pradesh,Azamgarh,2025-11,1325,2557,64,2468,24140,12390,8671
Uttar Pradesh,Azamgarh,2025-12,1004,1342,35,2842,32200,11436,11115
Uttar Pradesh,Baghpat,2025-04,311,224,18,732,4722,4693,2074
Uttar Pradesh,Baghpat,2025-09,1096,1184,34,1142,8456,4574,2080
Uttar Pradesh,Baghpat,2025-10,613,491,28,455,4731,2186,1378
Uttar Pradesh,Baghpat,2025-11,738,538,43,782,9631,4479,2503
Uttar Pradesh,Baghpat,2025-12,545,315,4,955,10042,3761,2716
Uttar Pradesh,Bagpat,2025-11,0,1,0,0,2,0,1
Uttar Pradesh,Bahraich,2025-03,69,241,61,1873,28463,19150,8314
Uttar Pradesh,Bahraich,2025-09,2606,4385,381,3085,19068,15683,3843
Uttar Pradesh,Bahraich,2025-10,1409,2436,292,1136,11756,8958,2935
Uttar Pradesh,Bahraich,2025-11,1286,1704,225,1752,23998,15519,5060
Uttar Pradesh,Bahraich,2025-12,969,1224,52,2555,36011,17380,8539
Uttar Pradesh,Ballia,2025-09,1401,2137,4,4509,17664,12162,4900
Uttar Pradesh,Ballia,2025-10,856,1209,5,1568,11043,6001,3601
Uttar Pradesh,Ballia,2025-11,1083,1618,23,2034,17704,8769,5826
Uttar Pradesh,Ballia,2025-12,739,896,5,2340,20475,7365,6576
Uttar Pradesh,Balrampur,2025-09,849,1598,13,1376,11347,5979,2714
Uttar Pradesh,Balrampur,2025-10,615,1216,52,531,6328,4720,2459
Uttar Pradesh,Balrampur,2025-11,898,1219,40,807,12930,10702,4561
Uttar Pradesh,Balrampur,2025-12,740,913,25,1358,20971,9230,6426
Uttar Pradesh,Banda,2025-03,31,24,11,773,16638,9193,5651
Uttar Pradesh,Banda,2025-09,979,1472,10,2046,10605,7307,2740
Uttar Pradesh,Banda,2025-10,548,655,14,566,7034,3654,1960
Uttar Pradesh,Banda,2025-11,811,674,17,925,15568,6399,4025
Uttar Pradesh,Banda,2025-12,543,390,15,975,14305,5915,4940
Uttar Pradesh,Bara Banki,2025-09,2168,1422,21,2740,17613,15545,4420
Uttar Pradesh,Bara Banki,2025-10,951,581,22,748,8314,6562,2856
Uttar Pradesh,Bara Banki,2025-11,1384,714,33,1331,18195,12344,5838
Uttar Pradesh,Bara Banki,2025-12,1101,429,6,1717,20925,12706,7263
Uttar Pradesh,Barabanki,2025-09,152,118,0,55,1170,152,366
Uttar Pradesh,Barabanki,2025-10,70,40,0,25,614,66,243
Uttar Pradesh,Barabanki,2025-11,77,48,0,37,1316,109,559
Uttar Pradesh,Barabanki,2025-12,62,24,0,44,1699,113,755
Uttar Pradesh,Bareilly,2025-04,3176,1025,63,1154,9929,22874,8000
Uttar Pradesh,Bareilly,2025-05,1306,574,49,1357,13248,19714,6883
Uttar Pradesh,Bareilly,2025-06,1242,1198,75,546,6684,17078,6229
Uttar Pradesh,Bareilly,2025-07,1671,1356,45,1805,15633,24753,9354
Uttar Pradesh,Bareilly,2025-09,3019,2296,43,5217,28622,18520,5430
Uttar Pradesh,Bareilly,2025-10,1924,1187,167,1693,16982,8407,3845
Uttar Pradesh,Bareilly,2025-11,2921,1561,137,2663,39303,18669,10078
Uttar Pradesh,Bareilly,2025-12,1928,820,28,3500,46868,15902,11600
Uttar Pradesh,Basti,2025-09,1486,1760,14,2965,13192,8956,3232
Uttar Pradesh,Basti,2025-10,972,1230,27,1067,8068,4613,2589
Uttar Pradesh,Basti,2025-11,1336,1278,14,1414,13986,7273,4613
Uttar Pradesh,Basti,2025-12,889,809,15,1757,18561,8384,6171
Uttar Pradesh,Bhadohi,2025-09,106,102,1,344,1029,594,194
Uttar Pradesh,Bhadohi,2025-10,54,78,0,133,604,257,154
Uttar Pradesh,Bhadohi,2025-11,63,50,3,180,1178,403,263
Uttar Pradesh,Bhadohi,2025-12,42,47,0,224,1979,382,308
Uttar Pradesh,Bijnor,2025-05,1351,432,39,1431,16046,15240,7800
Uttar Pradesh,Bijnor,2025-09,3164,1300,2,3044,21523,13337,5371
Uttar Pradesh,Bijnor,2025-10,2918,791,11,1383,14991,9165,5123
Uttar Pradesh,Bijnor,2025-11,3559,884,11,2518,48201,14522,9423
Uttar Pradesh,Bijnor,2025-12,1943,436,10,2645,38316,14877,11062
Uttar Pradesh,Budaun,2025-04,480,267,13,1064,9998,8910,3583
Uttar Pradesh,Budaun,2025-09,2091,2180,104,4157,23138,9848,2956
Uttar Pradesh,Budaun,2025-10,770,855,61,1260,12409,4502,2007
Uttar Pradesh,Budaun,2025-11,1480,1104,53,1958,25552,9982,4162
Uttar Pradesh,Budaun,2025-12,903,764,42,2557,32240,9964,6029
Uttar Pradesh,Bulandshahar,2025-09,40,26,0,11,134,13,32
Uttar Pradesh,Bulandshahar,2025-10,33,7,0,1,74,18,32
Uttar Pradesh,Bulandshahar,2025-11,32,29,0,3,207,12,40
Uttar Pradesh,Bulandshahar,2025-12,10,8,0,13,220,18,55
Uttar Pradesh,Bulandshahr,2025-03,19,32,10,3371,34208,15326,4600
Uttar Pradesh,Bulandshahr,2025-04,612,527,49,1630,12498,18815,5197
Uttar Pradesh,Bulandshahr,2025-06,166,297,14,718,8980,14179,5414
Uttar Pradesh,Bulandshahr,2025-07,604,749,11,1164,10338,18090,7419
Uttar Pradesh,Bulandshahr,2025-09,2691,2361,32,3915,18519,13041,4031
Uttar Pradesh,Bulandshahr,2025-10,1495,1024,35,1287,11448,6993,2965
Uttar Pradesh,Bulandshahr,2025-11,2070,1503,37,2556,24640,16604,5497
Uttar Pradesh,Bulandshahr,2025-12,1498,1028,21,3192,29401,13005,6475
Uttar Pradesh,Chandauli,2025-09,1329,1488,22,3583,16975,8396,2672
Uttar Pradesh,Chandauli,2025-10,506,510,7,1024,9664,2922,1704
Uttar Pradesh,Chandauli,2025-11,973,922,20,1466,16516,6490,3441
